1)
  season   size  speed mxPH mnO2   Cl  NO3   NH4  oPO4   PO4  Chla   a1   a2  a3  a4  a5   a6  a7
1 spring medium medium 8.00  6.3 69.0 6.24 131.7   6.5  49.3  3.80 35.5  4.7 0.0 4.9 9.2  4.6 2.7
2 spring medium medium 8.00  9.6 82.1 1.29 122.5  30.8 194.1 10.00 15.1 16.4 3.9 1.4 2.4  1.0 0.0
3 summer  small   high 7.09  3.2 40.0 5.33 346.7 246.0   6.0  0.80  0.0  2.7 2.4 0.0 0.0  0.0 4.9
4 spring  small    low 5.70  4.8 35.8 8.54  98.2   1.8 138.7  6.43 28.1  0.0 0.0 0.0 1.7 13.2 1.9
5 winter medium medium 6.60  9.0 10.1 4.07 233.7 104.7  97.6 11.70 55.5  2.9 2.6 0.0 2.9 20.4 1.0
6 spring  small medium 8.05 11.6 10.2 1.73  58.5  38.6  75.2  0.60  3.7 16.0 0.0 3.4 7.5  0.0 1.0
2)
,season,size,speed,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,a2,a4,a6,a7
summer     medium     high     8.70000     10.50000     14.32000     1.17200     461.87500     3.00000     101.45500     31.73800     13.60000     9.10000     0.00000     0.00000     0.00000     0.00000     0.00000
winter     large     medium     7.60000     3.30000     44.20500     5.09900     32.50000     77.33300     269.66699     110.45600     5.30000     0.00000     3.30000     1.00000     2.50000     3.30000     1.40000
winter     small     medium     7.60000     10.10000     47.77800     4.03000     27.50000     19.11100     44.13600     5.23300     69.90000     1.00000     0.00000     4.60000     0.00000     6.80000     0.00000
spring     large     medium     8.80000     10.90000     10.55600     5.09900     142.00000     20.00000     146.45200     0.50000     0.00000     0.00000     21.70000     0.00000     0.00000     1.40000     5.90000
autumn     medium     high     9.50000     11.70000     41.50000     3.77300     43.75000     7.75000     558.75000     11.60000     12.60000     1.50000     11.50000     0.00000     7.70000     0.00000     0.00000
autumn     large     low     8.30000     4.50000     41.25000     2.64000     4073.33008     137.60001     116.20000     50.00000     17.00000     0.00000     0.00000     3.70000     0.00000     7.00000     1.40000
spring     large     medium     8.60000     6.80000     54.14300     3.35100     228.75000     182.42000     35.20000     11.10000     2.20000     53.60000     7.50000     0.00000     44.40000     0.00000     0.00000
autumn     large     low     8.70000     10.40000     71.44400     0.38100     92.00000     3.00000     40.66700     3.70000     2.40000     5.90000     3.00000     0.00000     19.00000     0.00000     0.00000
winter     large     low     7.91000     7.10000     21.95000     3.31800     227.60001     10.58300     175.04601     13.20000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
winter     small     high     8.30000     10.20000     50.00000     2.95400     723.66699     2.00000     43.50000     3.10000     14.70000     0.00000     4.90000     2.20000     12.40000     0.00000     1.90000
winter     small     high     7.61000     11.10000     94.00000     7.83000     51.42900     282.16699     46.60000     11.84000     4.10000     4.00000     18.90000     0.00000     0.00000     7.90000     0.00000
summer     small     low     8.30000     8.50000     69.75000     4.55500     8.00000     1.00000     432.90900     3.90000     18.00000     10.50000     1.40000     0.00000     3.10000     18.20000     0.00000
summer     large     medium     8.30000     12.50000     20.08300     0.53600     101.25000     261.60001     88.50000     30.00000     29.50000     0.00000     0.00000     2.30000     35.60000     15.80000     0.00000
winter     small     high     8.70000     9.80000     17.75000     0.37600     137.00000     136.75000     34.00000     5.11100     2.40000     11.30000     8.80000     4.00000     11.70000     0.00000     0.00000
winter     medium     high     7.90000     12.60000     9.00000     XXXXXXX     72.60000     143.71001     56.09100     2.90000     0.00000     0.00000     0.00000     0.00000     0.00000     16.60000     1.70000
summer     small     medium     8.53000     11.10000     15.00000     3.02000     215.55600     27.00000     586.00000     1.40000     9.20000     0.00000     0.00000     3.20000     0.00000     0.00000     0.00000
summer     small     medium     8.30000     11.21000     208.36400     2.44300     920.00000     32.50000     236.00000     0.50000     0.00000     12.00000     0.00000     4.40000     8.00000     0.00000     3.40000
spring     medium     low     8.10000     11.10000     66.30000     3.78000     1990.16003     12.75000     46.43800     7.90000     11.30000     0.00000     0.00000     2.70000     1.20000     0.00000     0.00000
summer     large     high     8.66000     6.00000     1.54900     4.45900     33.63600     45.90000     61.60000     4.50000     12.70000     20.10000     10.30000     2.20000     0.00000     5.90000     1.10000
winter     medium     high     7.30000     10.80000     55.35000     2.81800     28.33300     12.00000     121.00000     2.00000     3.30000     1.60000     0.00000     0.00000     0.00000     0.00000     0.00000
summer     medium     high     7.20000     10.20000     32.54000     0.91000     1495.00000     1.62500     19.00000     0.80000     15.80000     0.00000     0.00000     0.00000     2.70000     6.70000     0.00000
winter     medium     medium     8.84000     11.80000     XXXXXXX     3.31600     10.50000     428.75000     81.55800     XXXXXXX     30.30000     28.00000     0.00000     0.00000     0.00000     0.00000     0.00000
winter     small     high     5.60000     4.90000     187.18300     0.13000     49.50000     39.00000     138.50000     5.62000     2.00000     31.90000     0.00000     1.80000     0.00000     9.90000     0.00000
autumn     medium     medium     7.80000     8.90000     194.75000     1.32000     124.16700     37.85700     152.33299     1.30000     3.80000     0.00000     0.00000     44.60000     0.00000     0.00000     0.00000
summer     small     medium     9.10000     9.00000     6.30000     1.72600     XXXXXXX     10.00000     279.06601     XXXXXXX     10.30000     0.00000     0.00000     1.00000     5.00000     4.50000     1.70000
spring     medium     medium     7.80000     6.50000     63.62500     3.41400     345.45499     2.00000     13.20000     17.49100     1.40000     1.90000     1.00000     0.00000     0.00000     0.00000     2.90000
autumn     small     medium     8.00000     8.60000     XXXXXXX     2.23100     137.27299     105.00000     177.62500     XXXXXXX     47.10000     0.00000     0.00000     1.00000     0.00000     8.70000     0.00000
autumn     small     medium     7.60000     10.50000     XXXXXXX     9.08000     98.33300     264.89999     58.62300     2.10000     0.00000     1.70000     0.00000     0.00000     0.00000     2.40000     0.00000
summer     large     medium     7.90000     4.30000     47.00000     1.58800     505.00000     51.11100     56.66700     88.25500     12.50000     3.10000     3.00000     0.00000     2.40000     0.00000     0.00000
spring     small     high     8.70000     6.10000     XXXXXXX     5.41400     XXXXXXX     3.33300     252.50000     6.20900     0.00000     7.00000     0.00000     5.00000     4.00000     0.00000     0.00000
winter     small     high     7.57000     8.20000     77.36400     1.20300     6400.00000     175.66701     18.00000     3.60000     7.60000     4.30000     3.30000     0.00000     2.10000     0.00000     1.40000
winter     large     high     7.70000     11.30000     77.00000     1.47400     89.60000     16.00000     7.20000     3.00000     23.20000     0.00000     1.40000     0.00000     0.00000     0.00000     1.20000
winter     small     low     7.44000     11.70000     9.00000     0.67200     18.00000     1.33300     120.88900     7.30000     25.40000     0.00000     1.70000     0.00000     5.40000     0.00000     1.40000
autumn     large     high     8.22000     10.70000     3.27500     3.31000     225.00000     1.25000     10.75000     4.50000     0.00000     1.00000     42.80000     5.30000     9.00000     2.60000     0.00000
summer     medium     high     7.00000     8.20000     73.25000     3.77800     10.00000     67.50000     171.27200     26.80000     4.00000     0.00000     2.90000     0.00000     0.00000     31.80000     0.00000
summer     small     medium     8.20000     10.00000     4.70000     3.85000     206.53799     111.25000     351.60001     9.00000     81.90000     0.00000     1.50000     7.60000     0.00000     0.00000     2.10000
winter     medium     medium     7.50000     11.90000     39.10900     0.82600     155.00000     9.00000     303.33301     21.00000     1.70000     0.00000     1.00000     1.70000     1.10000     0.00000     3.30000
spring     medium     high     8.40000     8.50000     130.67000     4.82000     133.63600     13.00000     221.27800     10.50000     12.20000     7.00000     4.70000     0.00000     22.50000     0.00000     0.00000
spring     medium     low     7.62000     10.50000     29.20000     7.19500     91.83300     4.00000     285.71399     5.20000     19.40000     0.00000     1.20000     0.00000     8.10000     32.10000     6.10000
summer     medium     low     8.20000     10.20000     125.60000     5.97000     5.80000     60.83300     72.69600     0.30000     2.80000     0.00000     0.00000     0.00000     0.00000     21.40000     4.20000
winter     medium     medium     9.10000     6.20000     22.32000     3.92300     10.00000     16.00000     624.73297     XXXXXXX     52.20000     5.80000     0.00000     2.20000     9.50000     5.10000     1.20000
winter     medium     low     7.90000     9.50000     3.50000     4.87000     308.75000     234.50000     52.87500     5.55500     43.70000     2.10000     5.00000     0.00000     9.20000     0.00000     2.00000
summer     medium     high     8.07000     3.40000     11.00000     8.68800     101.00000     24.66700     84.46000     18.37000     2.20000     1.90000     6.60000     6.80000     0.00000     0.00000     0.00000
autumn     medium     medium     9.06000     10.50000     XXXXXXX     0.73500     196.00000     18.25000     219.90900     0.80000     64.90000     4.10000     0.00000     2.20000     4.10000     0.00000     1.00000
autumn     large     medium     7.75000     11.00000     10.93600     1.33500     12.50000     12.75000     76.33300     18.33000     0.00000     13.70000     1.90000     0.00000     0.00000     0.00000     1.60000
spring     small     medium     8.24000     11.70000     30.12500     5.44200     60.00000     26.00000     86.99700     3.60000     0.00000     4.60000     0.00000     12.70000     5.50000     0.00000     4.10000
spring     medium     high     7.80000     10.80000     0.80000     3.33000     430.00000     26.60000     6.00000     0.30000     0.00000     21.60000     1.60000     0.00000     4.90000     0.00000     0.00000
autumn     medium     high     7.80000     12.10000     51.11300     2.31000     1168.00000     31.33300     79.75000     5.54400     6.50000     0.00000     2.50000     0.00000     0.00000     1.50000     0.00000
spring     large     high     7.30000     6.50000     28.33300     4.93000     5738.33008     19.72700     11.00000     4.30000     14.40000     3.10000     7.80000     4.30000     0.00000     8.20000     6.80000
winter     large     high     8.20000     1.50000     37.60000     6.22500     46.50000     36.30000     111.37500     17.20000     56.80000     3.40000     0.00000     0.00000     0.00000     6.40000     1.70000
winter     medium     medium     8.06000     10.60000     11.86700     1.05100     12.72700     27.50000     69.93000     18.30000     37.30000     12.50000     5.40000     0.00000     0.00000     0.00000     31.20000
summer     medium     high     9.00000     11.60000     49.90000     3.14000     737.50000     3.22200     2.50000     7.60000     2.20000     41.00000     2.60000     0.00000     1.90000     5.40000     0.00000
spring     large     medium     7.45000     7.70000     60.80000     0.94100     96.66700     221.89999     183.66701     0.80000     0.00000     18.40000     24.80000     2.00000     5.60000     0.00000     22.10000
autumn     small     high     7.80000     9.90000     53.10200     3.73000     38.11100     2.50000     233.50000     3.00000     1.40000     0.00000     21.90000     1.20000     0.00000     0.00000     16.70000
winter     large     medium     6.60000     10.77000     48.66700     6.20000     215.71400     8.60000     45.00000     54.36700     1.20000     16.20000     1.60000     0.00000     11.20000     33.20000     0.00000
spring     small     high     7.60000     11.20000     36.24800     4.40800     172.50000     12.88900     21.30000     13.10000     66.90000     0.00000     0.00000     0.00000     0.00000     0.00000     1.00000
winter     medium     medium     8.00000     12.00000     41.16300     4.53500     60.11000     6.00000     188.66701     5.45000     15.50000     0.00000     3.40000     2.40000     1.40000     0.00000     14.40000
winter     small     high     7.90000     9.70000     63.29200     3.67800     11.11100     38.75000     228.36400     19.40000     0.00000     0.00000     2.30000     0.00000     20.00000     12.40000     0.00000
summer     medium     high     7.30000     4.50000     7.83800     3.14000     2082.85010     34.63600     265.25000     41.00000     16.80000     3.90000     6.30000     1.20000     20.80000     0.00000     0.00000
spring     small     high     8.25000     11.17000     8.00000     3.76500     32.50000     10.66700     275.14301     XXXXXXX     32.50000     5.60000     0.00000     0.00000     1.90000     5.90000     1.00000
winter     medium     high     8.10000     8.10000     12.00000     2.27300     21.57100     14.66700     75.33300     0.80000     0.00000     0.00000     3.90000     1.60000     8.20000     17.00000     1.90000
spring     medium     medium     7.90000     9.00000     3.00000     4.94000     205.66701     104.22200     218.00000     2.50000     12.30000     0.00000     2.10000     0.00000     0.00000     4.10000     2.20000
winter     medium     high     8.10000     6.00000     5.88900     1.87500     10.00000     196.62000     141.83299     12.32000     6.90000     40.70000     0.00000     0.00000     5.80000     0.00000     2.40000
autumn     medium     high     8.50000     11.70000     39.00000     0.30800     643.00000     159.50000     186.50000     81.54000     1.90000     17.10000     25.90000     1.90000     6.40000     0.00000     0.00000
autumn     small     medium     7.35000     8.70000     57.75000     0.26700     88.18200     125.66700     200.23100     75.00000     52.40000     1.20000     0.00000     0.00000     20.80000     0.00000     5.20000
winter     medium     high     8.70000     11.10000     65.75000     10.41600     196.66701     51.75000     122.00000     0.50000     0.00000     7.40000     14.00000     0.00000     1.20000     8.50000     0.00000
autumn     small     high     8.30000     11.40000     85.98200     0.99600     52.20000     85.50000     6.50000     0.40000     4.40000     3.90000     1.00000     0.00000     16.20000     0.00000     1.40000
spring     small     medium     8.40000     10.30000     43.97000     1.21200     18.33300     36.90900     11.81800     3.30000     2.50000     1.70000     0.00000     0.00000     4.80000     1.20000     1.90000
spring     medium     high     8.27000     6.20000     38.12500     2.60300     103.00000     132.50000     154.12500     13.00000     7.00000     8.00000     0.00000     4.60000     18.70000     2.00000     0.00000
spring     large     medium     7.50000     10.10000     22.45500     2.89900     371.11099     84.30000     72.90000     0.80000     1.50000     0.00000     22.90000     0.00000     0.00000     0.00000     0.00000
winter     large     low     8.10000     8.80000     12.18200     3.20000     1386.25000     5.00000     11.00000     2.50000     0.00000     4.10000     25.30000     2.60000     0.00000     0.00000     0.00000
summer     large     medium     8.00000     8.40000     139.98900     5.45600     5.00000     54.00000     16.66200     2.70000     10.30000     0.00000     0.00000     1.40000     11.50000     2.60000     3.20000
spring     medium     low     8.70000     9.80000     34.50000     9.77300     429.20001     37.37500     1.00000     4.50000     1.20000     16.00000     20.20000     0.00000     0.00000     1.60000     1.90000
spring     small     low     7.79000     13.10000     11.00000     1.47000     25.00000     55.00000     246.66701     65.70000     12.30000     3.80000     0.00000     3.70000     0.00000     0.00000     2.20000
winter     small     high     8.00000     11.70000     151.83299     0.92100     17.77800     267.75000     344.60001     50.22500     3.40000     0.00000     1.70000     1.20000     6.40000     0.00000     12.50000
summer     medium     high     8.40000     5.40000     127.83300     0.66300     2167.37012     9.00000     15.00000     25.00000     16.80000     1.00000     0.00000     11.30000     1.20000     0.00000     0.00000
winter     medium     high     7.50000     13.40000     173.75000     9.24800     3515.00000     9.66700     75.90400     4.00000     3.60000     38.80000     0.00000     11.50000     0.00000     0.00000     2.40000
summer     medium     high     8.00000     10.80000     45.27300     3.90000     370.00000     62.62500     17.33300     1.00000     64.30000     1.70000     8.00000     4.80000     0.00000     0.00000     1.60000
winter     medium     medium     7.83000     6.00000     26.00000     3.72600     92.37500     71.00000     3.00000     2.80000     46.60000     72.60000     2.50000     3.40000     3.20000     0.00000     1.90000
summer     small     high     7.74000     XXXXXXX     11.81800     XXXXXXX     54.75000     7.40000     170.00000     XXXXXXX     0.00000     0.00000     2.10000     0.00000     0.00000     0.00000     7.10000
summer     medium     low     7.80000     10.80000     4.32600     1.00300     118.57100     1.00000     20.81200     1.10000     46.80000     21.50000     22.00000     0.00000     0.00000     0.00000     0.00000
spring     medium     medium     8.00000     9.80000     57.84800     0.33000     217.75000     37.00000     61.44400     15.60000     1.10000     0.00000     0.00000     1.20000     34.30000     11.10000     3.90000
autumn     small     high     9.70000     10.80000     0.22200     0.40600     421.66699     102.00000     771.59998     8.10000     2.50000     12.70000     0.00000     2.40000     7.40000     0.00000     0.00000
autumn     medium     medium     8.60000     7.90000     40.16700     0.10200     244.60001     XXXXXXX     276.00000     5.80000     46.90000     21.50000     1.20000     0.00000     10.20000     1.20000     1.00000
spring     small     high     9.10000     8.90000     74.66700     2.30400     10.00000     3.54500     102.33300     3.20000     6.70000     0.00000     0.00000     0.00000     8.70000     7.50000     10.80000
spring     medium     low     8.30000     7.60000     5.83000     8.98400     161.81799     102.33300     130.75000     24.91700     86.60000     15.20000     3.50000     0.00000     0.00000     1.20000     0.00000
winter     small     medium     8.20000     6.60000     131.39999     0.73500     42.00000     1.00000     58.37400     28.56700     1.20000     0.00000     7.80000     6.90000     13.30000     7.10000     0.00000
autumn     large     low     8.50000     11.70000     XXXXXXX     1.53500     123.33300     28.62500     167.89999     4.90000     54.00000     14.50000     0.00000     0.00000     5.20000     2.20000     0.00000
winter     small     low     8.10000     10.70000     30.52300     5.07800     56.36400     16.80000     14.00000     3.00000     17.00000     8.70000     10.60000     0.00000     11.30000     0.00000     6.00000
autumn     large     medium     7.40000     8.30000     70.00000     1.44300     20.00000     4.25000     54.91600     0.30000     18.10000     5.40000     7.00000     1.20000     6.10000     17.70000     1.20000
spring     small     high     8.50000     10.70000     23.82500     0.64200     170.90900     4.00000     326.85699     3.50000     9.20000     4.60000     1.90000     0.00000     0.00000     6.90000     0.00000
winter     medium     high     8.30000     9.70000     12.53600     5.69400     236.00000     75.87500     127.22200     5.20000     3.40000     8.90000     1.20000     0.00000     0.00000     0.00000     0.00000
winter     small     medium     8.10000     10.70000     81.33300     4.99000     758.75000     100.00000     6.66700     3.00000     24.80000     2.10000     0.00000     3.50000     0.00000     0.00000     0.00000
summer     small     medium     6.60000     8.20000     31.09100     6.54000     246.36400     87.33300     85.40000     28.40000     0.00000     36.60000     2.40000     0.00000     0.00000     0.00000     1.40000
summer     large     high     8.50000     9.40000     23.25000     1.44800     10.00000     32.00000     98.25000     0.30000     3.60000     4.60000     0.00000     0.00000     5.50000     0.00000     6.60000
autumn     large     high     7.60000     9.90000     101.87500     4.18800     224.28600     27.66700     4.00000     16.00000     41.00000     12.70000     0.00000     4.10000     8.90000     0.00000     2.40000
winter     medium     medium     7.40000     9.20000     50.00000     3.61700     132.25000     59.42900     13.60000     1.00000     58.70000     6.70000     1.40000     0.00000     0.00000     49.40000     10.20000
winter     medium     high     8.90000     4.90000     79.07700     2.22000     124.36400     55.00000     272.22198     15.30000     54.40000     0.00000     0.00000     2.10000     3.90000     0.00000     0.00000
summer     small     medium     7.50000     10.50000     34.03700     0.23000     76.00000     48.62500     66.75000     2.00000     29.70000     0.00000     0.00000     0.00000     9.40000     1.50000     9.70000
spring     large     high     8.30000     9.80000     1.45000     1.37400     37.50000     205.63600     40.00000     XXXXXXX     0.00000     7.30000     17.60000     1.70000     2.90000     9.60000     2.40000
winter     small     medium     XXXXXXX     7.30000     22.35000     6.04500     15.00000     151.33299     102.57100     72.47800     4.10000     0.00000     7.50000     8.30000     22.10000     0.00000     2.40000
spring     medium     high     8.00000     7.10000     44.00000     0.81000     12.50000     61.18200     232.83299     7.30000     18.30000     20.60000     2.10000     6.60000     1.00000     6.80000     0.00000
autumn     medium     medium     8.43000     9.20000     39.00000     1.51000     120.00000     58.87500     39.00000     3.00000     17.10000     13.20000     0.00000     0.00000     1.70000     3.60000     1.50000
summer     large     high     7.60000     11.00000     35.66000     1.01300     8777.59961     22.20000     6.00000     14.77500     1.50000     5.60000     2.00000     3.70000     3.60000     0.00000     0.00000
autumn     medium     low     8.40000     6.30000     22.28600     0.75800     124.00000     180.66701     47.00000     9.88200     14.60000     19.60000     0.00000     0.00000     6.70000     17.10000     5.50000
summer     medium     medium     8.10000     10.00000     7.00000     1.57200     178.57001     7.30000     143.75000     12.10000     14.40000     0.00000     10.20000     28.80000     0.00000     0.00000     0.00000
winter     medium     high     8.50000     6.35000     13.00000     0.90000     76.66700     33.80000     169.00101     98.81700     2.10000     1.70000     0.00000     0.00000     15.00000     12.70000     1.60000
winter     small     medium     9.00000     6.20000     10.97500     3.02000     175.00000     34.50000     197.14301     6.40000     8.80000     7.60000     1.40000     0.00000     3.50000     0.00000     0.00000
winter     medium     medium     7.40000     9.50000     1.17000     5.41000     65.45500     18.66700     85.00000     0.60000     19.00000     1.20000     0.00000     1.90000     14.90000     4.70000     2.70000
summer     medium     high     7.90000     7.10000     7.00000     0.23000     51.11100     25.16700     292.62500     0.20000     42.50000     38.50000     7.30000     2.40000     0.00000     1.40000     1.00000
summer     small     high     7.84000     10.90000     26.00000     1.58700     1081.66003     36.00000     361.00000     0.60000     18.10000     1.40000     0.00000     6.20000     0.00000     15.80000     0.00000
summer     large     high     7.70000     9.40000     19.22000     2.16300     34.00000     197.83299     254.60001     31.00000     4.40000     0.00000     2.00000     0.00000     0.00000     0.00000     5.80000
autumn     medium     high     8.00000     XXXXXXX     32.30000     7.74000     122.85000     120.50000     84.00000     2.10000     10.80000     4.10000     0.00000     0.00000     9.90000     5.50000     1.20000
winter     medium     high     7.80000     11.10000     38.90200     5.16400     105.55600     46.66700     115.00000     3.20000     0.00000     22.00000     2.70000     0.00000     0.00000     0.00000     3.30000
winter     medium     high     8.70000     9.80000     40.22600     3.82900     62.50000     2.50000     18.29300     32.00000     2.20000     0.00000     6.10000     0.00000     5.90000     0.00000     0.00000
spring     small     high     7.19000     11.50000     63.51000     0.77000     65.55600     82.22200     262.72699     22.50000     1.20000     28.00000     1.00000     1.70000     7.30000     13.10000     25.60000
autumn     medium     high     7.40000     10.50000     32.92000     0.70100     578.00000     109.00000     388.16699     2.00000     82.70000     5.50000     5.60000     0.00000     2.60000     9.90000     6.00000
summer     small     low     8.50000     5.90000     46.16700     0.88600     84.66700     144.00000     23.00000     22.70000     0.00000     12.40000     1.00000     0.00000     8.00000     32.90000     7.20000
spring     small     high     7.83000     9.90000     29.50000     1.51900     90.00000     23.00000     205.87500     1.20000     39.70000     0.00000     3.30000     1.20000     11.50000     10.60000     0.00000
winter     large     medium     8.40000     11.80000     58.33100     0.05000     54.77800     166.72701     313.60001     40.00000     23.70000     0.00000     0.00000     2.20000     0.00000     77.60000     0.00000
spring     medium     high     7.90000     7.90000     32.40000     2.32300     176.66701     181.00000     201.77800     30.40000     1.40000     0.00000     3.70000     0.00000     19.70000     0.00000     31.60000
spring     large     medium     8.00000     10.00000     100.83000     6.64000     35.00000     12.00000     255.28000     1.30000     20.30000     1.90000     0.00000     0.00000     9.00000     4.50000     0.00000
summer     medium     medium     7.80000     10.53000     10.40000     3.23500     1131.66003     66.40000     111.75000     0.80000     24.80000     15.90000     0.00000     1.00000     0.00000     1.60000     0.00000
autumn     large     medium     8.60000     8.80000     11.08800     3.68500     34.33300     1.00000     213.00000     3.20000     51.80000     0.00000     6.80000     2.90000     15.30000     42.10000     30.10000
winter     small     high     8.50000     9.40000     10.50000     1.72000     110.00000     54.10000     11.80000     2.15000     2.80000     5.20000     0.00000     2.60000     10.60000     0.00000     15.10000
spring     medium     medium     8.10000     12.50000     42.63600     1.65500     27.28600     20.66700     124.20000     2.86000     16.50000     14.60000     0.00000     4.00000     1.20000     0.00000     0.00000
winter     small     high     8.30000     3.60000     95.36700     6.18800     83.75000     47.50000     244.00000     1.10000     5.90000     0.00000     0.00000     0.00000     11.30000     0.00000     0.00000
summer     large     high     7.40000     10.29000     391.50000     3.44400     43.75000     70.00000     186.00000     6.16700     1.70000     0.00000     1.50000     0.00000     0.00000     0.00000     3.90000
autumn     large     medium     8.40000     12.10000     64.00000     7.16000     32.72700     159.16701     391.75000     93.68300     1.60000     21.70000     2.00000     5.70000     0.00000     0.00000     0.00000
spring     large     high     8.80000     8.40000     4.08300     3.07000     53.84600     22.44400     253.25000     20.87000     0.00000     2.10000     0.00000     0.00000     0.00000     0.00000     0.00000
spring     medium     medium     7.90000     12.90000     43.09000     0.67300     15.00000     209.85699     132.54601     21.90000     32.10000     0.00000     0.00000     0.00000     8.60000     0.00000     0.00000
summer     large     low     8.00000     3.20000     16.00000     0.92300     101.66700     39.00000     105.72700     20.82900     46.20000     0.00000     2.20000     0.00000     17.90000     1.80000     1.50000
autumn     medium     medium     8.10000     10.60000     87.00000     4.05300     10.00000     173.00000     249.25000     8.15500     1.10000     12.00000     35.10000     0.00000     1.00000     0.00000     0.00000
winter     large     low     9.10000     10.80000     2.20000     1.32800     96.83300     564.59998     232.89999     27.61800     74.20000     0.00000     2.90000     0.00000     0.00000     0.00000     2.90000
summer     small     low     6.40000     8.80000     27.40000     1.87300     134.00000     20.00000     215.50000     17.20000     3.30000     0.00000     1.00000     2.10000     1.20000     0.00000     0.00000
autumn     small     low     7.40000     8.30000     27.23300     0.69900     96.66700     41.30000     3.00000     24.55600     2.40000     0.00000     1.20000     5.00000     0.00000     4.70000     0.00000
spring     large     low     8.06000     7.00000     47.22900     1.53400     627.27301     10.80000     239.00000     9.38400     25.50000     14.70000     14.60000     0.00000     8.60000     64.60000     7.80000
winter     large     medium     8.16000     5.80000     82.85700     0.73000     255.00000     104.50000     277.33301     2.33800     0.00000     7.50000     0.00000     2.00000     0.00000     17.20000     0.00000
winter     medium     medium     8.15000     6.00000     XXXXXXX     1.65100     486.50000     7.66700     284.00000     21.22000     3.40000     40.90000     1.70000     0.00000     0.00000     0.00000     1.70000
autumn     small     medium     7.77000     11.60000     104.81800     1.87000     10.00000     144.66701     10.11100     5.60900     0.00000     11.60000     1.20000     1.30000     1.20000     42.40000     6.10000
spring     small     high     8.58000     7.40000     XXXXXXX     2.51200     31.33300     50.88900     137.77800     1.40000     39.70000     19.60000     1.40000     4.60000     0.00000     0.00000     3.20000
summer     medium     low     8.47000     11.80000     9.00000     6.51300     197.90900     49.00000     7.00000     53.10000     50.60000     26.50000     0.00000     0.00000     2.70000     0.00000     0.00000
spring     small     medium     8.50000     5.70000     20.62500     4.86000     271.25000     78.33300     607.16699     20.80000     15.10000     21.10000     3.70000     0.00000     0.00000     8.30000     0.00000
spring     medium     low     8.35000     9.80000     59.06700     2.82200     146.66701     16.00000     71.00000     0.50000     0.00000     3.40000     12.90000     0.00000     0.00000     0.00000     0.00000
winter     medium     medium     8.10000     10.40000     2.11100     3.56100     20.00000     44.00000     125.80000     22.90000     0.00000     0.00000     0.00000     1.90000     0.00000     0.00000     3.20000
winter     small     high     8.00000     10.70000     5.32600     1.67000     18.42900     13.00000     19.00000     5.08300     1.70000     8.00000     13.60000     0.00000     3.90000     17.00000     0.00000
autumn     large     high     8.20000     10.60000     56.71700     45.65000     16.20000     151.12500     77.43400     92.66700     48.30000     0.00000     1.20000     1.00000     4.10000     0.00000     4.30000
winter     medium     low     7.70000     9.80000     4.54500     2.94200     28.00000     3.80000     6.20000     4.30000     50.40000     3.80000     1.00000     0.00000     0.00000     0.00000     0.00000
spring     large     medium     7.90000     3.60000     7.25000     9.71500     40.00000     57.60000     7.65400     XXXXXXX     1.40000     5.00000     0.00000     0.00000     8.60000     0.00000     0.00000
winter     large     medium     7.70000     9.00000     12.77800     0.86600     32.00000     48.00000     22.90000     XXXXXXX     0.00000     15.70000     4.00000     0.00000     15.90000     0.00000     0.00000
winter     medium     medium     8.30000     9.50000     9.05500     0.82500     66.66700     45.00000     56.66700     0.90000     0.00000     2.90000     19.70000     4.60000     1.40000     0.00000     0.00000
summer     medium     low     8.10000     7.60000     88.00000     2.55000     1911.00000     53.00000     187.05701     1.50000     18.20000     0.00000     13.50000     0.00000     17.80000     15.70000     1.90000
autumn     small     low     8.40000     10.80000     53.00000     0.84600     109.00000     61.25000     89.62500     46.07500     64.20000     0.00000     0.00000     0.00000     1.20000     0.00000     2.30000
spring     small     medium     8.87000     9.90000     3.86000     4.90800     46.20000     21.08300     61.50000     14.70000     24.00000     9.70000     4.20000     0.00000     2.20000     1.50000     0.00000
spring     medium     low     7.80000     10.20000     7.61300     6.09600     1729.00000     51.12500     82.44400     8.95700     8.70000     32.80000     0.00000     2.20000     34.20000     0.00000     0.00000
spring     small     high     8.55000     9.80000     53.00000     2.97800     82.10000     16.00000     123.33300     3.00000     1.40000     0.00000     0.00000     0.00000     4.80000     3.10000     0.00000
autumn     small     medium     7.20000     8.40000     3.13600     4.66500     208.33299     75.00000     173.75000     15.00000     0.00000     2.00000     0.00000     0.00000     0.00000     17.80000     0.00000
spring     large     medium     8.50000     5.30000     15.54100     1.42000     22.50000     27.25000     98.14300     XXXXXXX     89.80000     0.00000     0.00000     7.70000     0.00000     0.00000     0.00000
spring     medium     medium     8.10000     11.30000     2.93300     2.80500     125.33300     191.75000     50.45500     1.00000     75.80000     0.00000     1.00000     0.00000     5.30000     0.00000     2.10000
winter     medium     high     8.40000     8.10000     7.33300     0.86000     153.75000     72.00000     222.28600     2.00000     0.00000     9.60000     1.90000     0.00000     0.00000     0.00000     1.40000
spring     medium     high     8.30000     10.68000     94.40500     3.97800     239.00000     236.39999     91.11100     27.50000     5.70000     4.90000     1.80000     1.10000     1.00000     5.50000     7.00000
